IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE,DESCRIPCION_PRESUNTO_RESPONSABLE,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
238207,,25,10,1998,Oriente antioqueño,Antioquia,San carlos,Incursión,Arma corto punzante - arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,4,,,13,Publicado
238244,Cr2017238244,30,10,1998,Magdalena medio,Bolívar,San pablo,Retén,Arma corto punzante - otro,Grupo paramilitar,No identificado,0,0,0,0,1,0,0,0,4,,Intento de ocultamiento de cadáver,4,Publicado
252594,,25,7,2001,Magdalena medio,Santander,Barrancabermeja,Retención/ejecución,Arma corto punzante - arma de fuego - objeto contundente,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,5,,Intento de ocultamiento de cadáver,5,Publicado
270385,,10,3,2004,Llanos orientales,Arauca,Cravo norte,Incursión,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,1,0,,,12,Publicado
288320,,20,10,1985,Norte del cauca,Cauca,Silvia,Retención/ejecución,Arma de fuego,Guerrilla,Quintín lame,0,0,0,0,0,0,0,0,0,,,6,Publicado
288321,,30,12,1988,Norte del cauca,Cauca,Caldono,Retención/ejecución,Nd,Guerrilla,Quintín lame,0,0,0,0,0,0,0,0,0,,,6,Publicado
288322,,11,4,1996,,Cauca,Sin informacion,Desconocida,Nd,Otro,,0,0,0,0,0,0,0,0,4,,,4,Publicado
288323,,15,8,1996,Magdalena medio,Santander,Sabana de torres,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288325,,0,0,0,Serrania del perija,Cesar,Becerril,Retención/ejecución,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,1,0,,,4,Publicado
288326,,0,0,0,Serrania del perija,Cesar,Becerril,Retén,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
288327,Cr080175,0,0,0,Macizo colombiano,Cauca,San sebastián,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,1,0,0,1,0,0,0,0,,,5,Publicado
288328,,0,0,0,Magdalena medio,Caldas,La dorada,Desconocida,Arma de fuego,Grupo paramilitar,Autodefensas campesinas del magdalena medio,0,0,0,0,0,0,0,0,0,,,4,Publicado
288329,,0,0,0,Llanos orientales,Arauca,Arauca,Desconocida,Nd,Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,4,Publicado
288330,,0,0,0,Sierra nevada de santa marta,Magdalena,Santa marta,Retención/ejecución,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,10,Publicado
288331,,0,0,0,Catatumbo,Norte de santander,Tibú,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
288332,,0,0,0,Catatumbo,Norte de santander,Tibú,Engaño,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288334,,0,0,0,Norte de antioquia,Antioquia,Guadalupe,Retención/ejecución,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288336,,0,0,0,Sierra nevada de santa marta,Cesar,Valledupar,Retención/ejecución,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
288337,,0,0,0,Eje cafetero,Caldas,Samaná,Retención/ejecución,Arma de fuego,Grupo paramilitar,Autodefensas campesinas del magdalena medio,0,0,0,0,0,0,0,0,0,,Ocultamiento de cadáver,6,Publicado
288339,,0,0,0,Canal del dique,Bolívar,Clemencia,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,Ocultamiento de cadáver,5,Publicado
288340,,0,0,0,Magdalena medio,Cesar,Aguachica,Incursión,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,4,Publicado
288342,,0,0,0,Sin informacion,Sin informacion,Sin informacion,Desconocida,Nd,Bandolerismo,,0,0,0,0,0,0,0,0,0,,,18,Publicado
288343,,0,0,0,Sierra nevada de santa marta,Magdalena,Zona bananera,Desconocida,Nd,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,2,0,0,,,8,Publicado
288345,Cr014006,21,1,0,Sur del tolima,Tolima,Ataco,Desconocida,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,1,0,,,4,Publicado
288347,,25,11,0,Norte del tolima,Tolima,Lérida,Interceptación,Arma de fuego,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,5,Publicado
288349,,0,0,1958,Norte del valle,Valle del cauca,El dovio,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,13,Publicado
288350,,0,2,1958,Centro del valle,Valle del cauca,Caicedonia,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,7,0,0,,,4,Publicado
288351,,6,2,1958,Centro del valle,Valle del cauca,Sevilla,Desconocida,Arma corto punzante,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,5,,,5,Publicado
288352,,7,2,1958,Centro del valle,Valle del cauca,Sevilla,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288353,Cr007235,2,3,1958,Sur del tolima,Tolima,Natagaima,Incursión,Arma corto punzante,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,10,Publicado
288354,,3,4,1958,Norte del tolima,Tolima,Falan,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288355,,21,6,1958,Centro del valle,Valle del cauca,Sevilla,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288356,,22,6,1958,Norte del cauca,Cauca,Corinto,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,6,Publicado
288357,,0,7,1958,Sur del tolima,Tolima,Purificación,Ruta,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,14,Publicado
288358,,0,7,1958,Sumapaz,Tolima,Cunday,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288359,,0,8,1958,Eje cafetero,Quindio,Calarcá,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,15,Publicado
288360,,9,8,1958,Sur del tolima,Tolima,Alpujarra,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,5,Publicado
288361,,0,9,1958,Magdalena medio,Antioquia,Puerto nare,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288362,,0,1,1959,Centro del valle,Valle del cauca,Tuluá,Desconocida,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288363,Cr008516,14,2,1959,Centro del valle,Valle del cauca,Sevilla,Ruta,Nd,Bandolerismo,Bandolerismo conservador,0,0,0,0,0,0,0,0,0,,,14,Publicado
288364,,0,3,1959,Sur del huila,Huila,Acevedo,Asalto,Nd,Grupo armado no identificado,Presencia gao sin atribución,0,0,0,0,0,0,0,0,0,,,4,Publicado
288365,,0,3,1959,Nordeste antioqueño,Antioquia,Amalfi,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,3,0,0,,,6,Publicado
288366,Cr041178,0,3,1959,Nordeste antioqueño,Antioquia,Remedios,Desconocida,Material incendiario,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288367,,15,3,1959,Eje cafetero,Quindio,Calarcá,Asalto,Nd,Bandolerismo,No identificado,0,1,0,0,0,0,0,0,0,,,6,Publicado
288368,Cr041179,19,3,1959,Norte del cauca,Cauca,Santander de quilichao,Desconocida,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,3,0,0,,,6,Publicado
288369,,7,4,1959,Eje cafetero,Quindio,La tebaida,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288370,,19,4,1959,Eje cafetero,Quindio,Córdoba,Retención/ejecución,Arma corto punzante,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,0,1,,,4,Publicado
288371,,19,4,1959,Magdalena medio,Antioquia,Puerto berrío,Ruta,Nd,Bandolerismo,Bandolerismo conservador,0,0,0,0,0,0,0,0,0,,,14,Publicado
288372,,26,4,1959,Norte del tolima,Tolima,Cajamarca,Ruta,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,10,Publicado
288373,,0,5,1959,Magdalena medio,Antioquia,Puerto nare,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288374,,9,5,1959,Sur del tolima,Tolima,Rovira,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,25,Publicado
288375,,29,5,1959,Magdalena medio,Antioquia,Puerto berrío,Desconocida,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288376,,27,7,1959,Patia,Cauca,Argelia,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,Ocultamiento de cadáver,4,Publicado
288377,,31,7,1959,,Magdalena,Sin informacion,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,1,1,0,,,4,Publicado
288378,,31,7,1959,Norte del tolima,Tolima,Santa isabel,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,5,Publicado
288379,,0,8,1959,Norte del tolima,Tolima,Venadillo,Ruta,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,15,Publicado
288380,,5,8,1959,Provincia de soto,Santander,El playón,Asalto,Arma de fuego,Bandolerismo,Otro,0,0,0,0,0,0,2,0,0,,,7,Publicado
288381,,13,8,1959,Eje cafetero,Quindio,Circasia,Retención/ejecución,Arma de fuego,Bandolerismo,No identificado,0,1,0,0,0,0,1,0,0,,,7,Publicado
288382,,0,10,1959,Sur del tolima,Tolima,Coyaima,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,4,Publicado
288383,,0,0,1960,Centro del valle,Valle del cauca,Tuluá,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288384,,0,0,1960,Sur del tolima,Tolima,Ataco,Asalto,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,1,1,0,,,7,Publicado
288385,Cr044163,0,0,1960,Provincia de velez,Santander,Vélez,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,11,Publicado
288386,,0,0,1960,Occidente antioqueño,Antioquia,Olaya,Desconocida,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288387,,0,1,1960,Occidente antioqueño,Antioquia,Giraldo,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,4,Publicado
288388,,0,1,1960,Occidente antioqueño,Antioquia,Giraldo,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288389,,5,1,1960,Eje cafetero,Risaralda,Balboa,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288390,,7,1,1960,Norte del valle,Valle del cauca,Zarzal,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,12,Publicado
288391,,23,1,1960,Norte del tolima,Tolima,Fresno,Desconocida,Arma corto punzante - arma de fuego,Grupo armado no identificado,Presencia gao sin atribución,0,0,0,0,0,0,0,0,0,,,4,Publicado
288392,,24,1,1960,Eje cafetero,Risaralda,Santuario,Desconocida,Nd,Desconocido,No aplica,0,0,0,0,0,0,2,0,0,,,7,Publicado
288393,,25,1,1960,Eje cafetero,Risaralda,Santuario,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288394,,26,1,1960,Sur del tolima,Tolima,Ortega,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288395,Cr044152,8,4,1960,Norte del huila,Huila,Palermo,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,5,Publicado
288396,,8,4,1960,Norte del huila,Huila,Palermo,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,2,0,0,,,6,Publicado
288397,,9,4,1960,Centro del valle,Valle del cauca,Tuluá,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288398,,21,4,1960,Occidente antioqueño,Antioquia,Cañasgordas,Ruta,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,3,0,0,,,5,Publicado
288399,Cr044155,29,5,1960,Sur del valle,Valle del cauca,El cerrito,Retención/ejecución,Arma corto punzante,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,11,Publicado
288400,,21,7,1960,Eje cafetero,Caldas,Victoria,Desconocida,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288401,,24,7,1960,Sur del tolima,Tolima,Valle de san juan,Interceptación,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,7,0,0,,,6,Publicado
288402,Cr044156,0,8,1960,Norte del tolima,Tolima,Ibagué,Retén,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,8,Publicado
288403,,5,8,1960,Norte del valle,Valle del cauca,Alcalá,Interceptación,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288404,,6,8,1960,Ariari guayabero,Meta,Granada,Desconocida,Arma de fuego,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,0,0,,,12,Publicado
288405,,19,8,1960,Eje cafetero,Risaralda,La celia,Desconocida,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288406,,23,8,1960,Norte del valle,Valle del cauca,Obando,Asalto,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288407,,0,9,1960,Ariari guayabero,Meta,San juan de arama,Desconocida,Nd,Guerrilla,Guerrilla comunista,0,0,0,0,0,0,0,0,0,,,6,Publicado
288408,,30,9,1960,Provincia de velez,Santander,Puente nacional,Asalto,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,19,0,0,,,8,Publicado
288409,,1,10,1960,Provincia de velez,Santander,Vélez,Retención/ejecución,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,4,Publicado
288410,,13,12,1960,Suroeste antioqueño,Antioquia,Salgar,Desconocida,Nd,Bandolerismo,Otro,0,0,0,0,0,0,0,0,0,,,5,Publicado
288411,,0,0,1961,,Cundinamarca,Sin informacion,Asalto,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288413,,0,1,1961,Norte del tolima,Tolima,Anzoátegui,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,4,Publicado
288414,,24,1,1961,Nordeste antioqueño,Antioquia,Segovia,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,12,Publicado
288415,Cr010229,0,3,1961,,Antioquia,Sin informacion,Asalto,Arma corto punzante - arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,8,Publicado
288416,,1,3,1961,Eje cafetero,Risaralda,Santuario,Asalto,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288417,,12,3,1961,Norte del tolima,Tolima,Ibagué,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,2,0,0,,,6,Publicado
288418,,16,3,1961,Altiplano cundiboyacense,Cundinamarca,Pulí,Asalto,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,7,Publicado
288419,,0,4,1961,Valle de aburra,Antioquia,Medellín,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288420,Cr010231,18,4,1961,Norte del tolima,Tolima,Venadillo,Retención/ejecución,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,12,,,12,Publicado
288421,,19,4,1961,Norte del tolima,Tolima,Venadillo,Asalto,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,20,Publicado
288422,,21,4,1961,Eje cafetero,Quindio,Pijao,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,11,Publicado
288423,Cr010232,21,4,1961,Eje cafetero,Quindio,Pijao,Sicariato,Arma de fuego - artefacto explosivo,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,8,Publicado
288424,,0,5,1961,Centro del valle,Valle del cauca,Caicedonia,Desconocida,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,5,Publicado
288425,,0,5,1961,Eje cafetero,Quindio,Calarcá,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,7,Publicado
288426,,0,5,1961,Centro del valle,Valle del cauca,Tuluá,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,4,Publicado
288427,,21,6,1961,Eje cafetero,Risaralda,Santuario,Desconocida,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,2,0,0,,,6,Publicado
288429,,12,7,1961,Provincia de velez,Santander,Puente nacional,Desconocida,Nd,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,1,0,0,,,5,Publicado
288430,,23,7,1961,Eje cafetero,Quindio,Génova,Desconocida,Nd,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,0,0,,,10,Publicado
288431,Cr041194,24,7,1961,,Tolima,Sin informacion,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288432,Cr010233,0,8,1961,Centro del huila,Huila,Tesalia,Asalto,Arma corto punzante,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,8,Publicado
288433,Cr010232,2,8,1961,Centro del valle,Valle del cauca,Sevilla,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,9,Publicado
288434,Cr037198,3,10,1961,Norte del tolima,Tolima,Venadillo,Asalto,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,4,Publicado
288436,,5,11,1961,Norte del valle,Valle del cauca,Ulloa,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,3,0,0,,,8,Publicado
288437,,4,12,1961,Norte del tolima,Tolima,Venadillo,Desconocida,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,6,Publicado
288438,,5,12,1961,Norte del tolima,Tolima,Líbano,Asalto,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,3,0,0,,,6,Publicado
288439,,5,12,1961,Norte del tolima,Tolima,Líbano,Desconocida,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,3,0,0,,,6,Publicado
288440,,0,0,1962,Occidente antioqueño,Antioquia,Ebéjico,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288441,,0,0,1962,,Antioquia,Sin informacion,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288442,,0,0,1962,Sin informacion,Sin informacion,Sin informacion,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288443,,5,1,1962,Eje cafetero,Quindio,Quimbaya,Asalto,Nd,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,0,0,,,7,Publicado
288446,,10,1,1962,Centro de nariño,Nariño,El tambo,Desconocida,Arma corto punzante,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288447,,13,1,1962,Centro del valle,Valle del cauca,Sevilla,Asalto,Arma corto punzante - arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,6,Publicado
288449,Cr044185,31,1,1962,Centro del valle,Valle del cauca,Sevilla,Interceptación,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288451,,7,2,1962,Norte del tolima,Tolima,Ibagué,Interceptación,Arma corto punzante,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,13,Publicado
288452,,7,2,1962,Norte del tolima,Tolima,Ibagué,Interceptación,Arma corto punzante,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,13,Publicado
288453,,9,2,1962,Norte del tolima,Tolima,Anzoátegui,Interceptación,Arma corto punzante,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,6,0,0,,,15,Publicado
288455,,11,2,1962,Eje cafetero,Quindio,Calarcá,Interceptación,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,10,0,0,,,6,Publicado
288456,Cr044186,16,2,1962,Centro del valle,Valle del cauca,Sevilla,Interceptación,Arma de fuego,Bandolerismo,Otro,0,0,0,0,0,0,0,1,0,,,4,Publicado
288458,,17,2,1962,Centro del valle,Valle del cauca,Caicedonia,Asalto,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288460,,20,2,1962,Altiplano cundiboyacense,Boyacá,Muzo,Interceptación,Arma corto punzante - arma de fuego,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,1,0,,,5,Publicado
288462,,24,2,1962,Centro del valle,Valle del cauca,Bugalagrande,Interceptación,Arma corto punzante - arma de fuego,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,1,0,,,12,Publicado
288463,,25,2,1962,,Caldas,Sin informacion,Asalto,Arma corto punzante,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288465,,27,2,1962,Eje cafetero,Quindio,Génova,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,1,0,0,,,4,Publicado
288466,,5,3,1962,Centro del valle,Valle del cauca,Sevilla,Ruta,Arma de fuego,Agente del estado,Policía nacional,0,0,0,0,0,0,0,0,0,,,6,Publicado
288467,,8,3,1962,Centro del valle,Valle del cauca,Tuluá,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,7,Publicado
288468,,11,3,1962,Eje cafetero,Quindio,Calarcá,Desconocida,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,9,0,0,,,6,Publicado
288469,,12,3,1962,Eje cafetero,Quindio,Calarcá,Sicariato,Arma de fuego,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,19,0,0,,,7,Publicado
288470,,13,3,1962,Norte del huila,Huila,Neiva,Desconocida,Nd,Guerrilla,Guerrilla comunista,0,0,0,0,0,0,0,0,0,,,5,Publicado
288471,,13,3,1962,Norte del huila,Huila,Neiva,Desconocida,Nd,Guerrilla,Guerrilla comunista,0,0,0,0,0,0,0,0,0,,,5,Publicado
288472,,24,3,1962,Eje cafetero,Risaralda,La virginia,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,1,0,,,9,Publicado
288473,,24,3,1962,Centro del valle,Valle del cauca,Bugalagrande,Interceptación,Arma de fuego - artefacto explosivo,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,1,0,,,7,Publicado
288474,,29,3,1962,Nordeste antioqueño,Antioquia,Segovia,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,0,0,,,5,Publicado
288475,,4,5,1962,Centro del huila,Huila,Tesalia,Desconocida,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
288476,,5,5,1962,Eje cafetero,Caldas,Supía,Desconocida,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
288477,Cr041158,12,5,1962,Centro del valle,Valle del cauca,Caicedonia,Sicariato,Arma corto punzante - arma de fuego,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,1,0,0,,,6,Publicado
288478,,20,5,1962,Sur del valle,Valle del cauca,Dagua,Desconocida,Nd,Bandolerismo,Bandolerismo liberal,0,0,0,0,0,0,0,0,0,,,4,Publicado
288479,,19,6,1962,Eje cafetero,Quindio,Quimbaya,Asalto,Nd,Bandolerismo,No identificado,0,0,0,0,0,0,5,0,0,,,19,Publicado
288480,,23,6,1962,Oriente antioqueño,Antioquia,El carmen de viboral,Asalto,Arma corto punzante - arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
288481,,5,7,1962,Eje cafetero,Quindio,Génova,Asalto,Arma corto punzante,Bandolerismo,Bandolerismo conservador,0,0,0,0,0,0,0,0,0,,,7,Publicado
288482,,14,7,1962,Centro del valle,Valle del cauca,Sevilla,Asalto,Arma de fuego,Bandolerismo,No identificado,0,0,0,0,0,0,0,0,0,,,10,Publicado
288483,,26,7,1962,Norte del tolima,Tolima,Alvarado,Desconocida,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,5,Publicado
288484,,26,7,1962,Norte del tolima,Tolima,Alvarado,Desconocida,Nd,Bandolerismo,Bandolerismo revolucionario,0,0,0,0,0,0,0,0,0,,,5,Publicado
